,TEAM_ID,TEAM_NAME,MIN,FGA,FG_PCT,FG3A,FTA,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
0,1610612737,Atlanta Hawks,3256.0,6067,0.449,2416,1566,0.79,661,2237,1605,1086.0,523,341,428,1548,1404,7488,-534.0,0.3331953642384106,0.5253355245138318,0.39821987802867975,0.6017801219713202,0.29850746268656714
1,1610612738,Boston Celtics,3486.0,6448,0.461,2487,1668,0.801,768,2549,1655,995.0,595,406,396,1553,1487,8183,454.0,0.36389223964616,0.5215854582176218,0.3857009925558313,0.6142990074441688,0.6666666666666666
2,1610612751,Brooklyn Nets,3496.0,6498,0.448,2746,1732,0.745,766,2683,1761,1099.0,464,323,379,1510,1521,8048,-41.0,0.342680262199563,0.5242537313432836,0.422591566635888,0.5774084333641121,0.4861111111111111
3,1610612766,Charlotte Hornets,3150.0,5586,0.434,2231,1406,0.748,715,2066,1549,949.0,428,268,328,1223,1337,6687,-439.0,0.3518601523980278,0.488822652757079,0.399391335481561,0.600608664518439,0.35384615384615387
4,1610612741,Chicago Bulls,3135.0,5762,0.447,2282,1332,0.755,680,2041,1510,1005.0,652,265,384,1417,1246,6945,-200.0,0.34750219106047325,0.5114942528735632,0.396043040610899,0.603956959389101,0.3384615384615385
5,1610612739,Cleveland Cavaliers,3145.0,5715,0.458,2070,1296,0.758,704,2172,1500,1073.0,447,211,412,1188,1277,6948,-513.0,0.351207729468599,0.5190672153635116,0.36220472440944884,0.6377952755905512,0.2923076923076923
6,1610612742,Dallas Mavericks,3635.0,6772,0.461,3095,1787,0.779,791,2729,1849,953.0,460,363,311,1462,1601,8776,371.0,0.36704361873990304,0.5406581452270873,0.45702894270525696,0.542971057294743,0.5733333333333334
7,1610612743,Denver Nuggets,3549.0,6488,0.473,2234,1526,0.777,786,2436,1952,1005.0,586,337,324,1485,1494,8124,154.0,0.3585496866606983,0.5331452750352609,0.34432799013563503,0.655672009864365,0.6301369863013698
8,1610612765,Detroit Pistons,3193.0,5658,0.459,2157,1476,0.743,644,2109,1589,1008.0,490,299,369,1299,1308,7078,-235.0,0.3667130273528048,0.5152813481862325,0.3812301166489926,0.6187698833510075,0.30303030303030304
9,1610612744,Golden State Warriors,3145.0,5730,0.438,2032,1511,0.803,647,2138,1663,969.0,534,299,321,1304,1308,6912,-566.0,0.33366141732283466,0.49540292049756623,0.35462478184991275,0.6453752181500872,0.23076923076923078
10,1610612745,Houston Rockets,3476.0,6512,0.451,3261,1876,0.791,704,2484,1557,1057.0,627,371,354,1566,1515,8482,213.0,0.3452928549524686,0.556751768686558,0.5007678132678133,0.4992321867321867,0.6111111111111112
11,1610612754,Indiana Pacers,3524.0,6457,0.476,2046,1393,0.787,636,2489,1888,967.0,543,376,335,1445,1373,7989,143.0,0.36314760508308896,0.5286783042394015,0.31686541737649065,0.6831345826235093,0.6164383561643836
12,1610612746,LA Clippers,3476.0,6425,0.466,2410,1894,0.791,767,2664,1708,1051.0,511,338,338,1594,1647,8377,464.0,0.37136929460580914,0.5222914072229141,0.37509727626459144,0.6249027237354086,0.6805555555555556
13,1610612747,Los Angeles Lakers,3418.0,6269,0.48,2242,1728,0.729,757,2490,1803,1077.0,612,468,263,1471,1544,8054,411.0,0.3487957181088314,0.5522721629004221,0.35763279629925027,0.6423672037007497,0.7323943661971831
14,1610612763,Memphis Grizzlies,3514.0,6634,0.468,2297,1589,0.763,754,2643,1965,1113.0,576,398,386,1546,1474,8222,-78.0,0.347409664780148,0.5321650910767812,0.34624660838106724,0.6537533916189328,0.4657534246575342
15,1610612748,Miami Heat,3549.0,6160,0.468,2584,1840,0.783,620,2619,1892,1088.0,547,332,302,1501,1584,8179,215.0,0.37886996904024767,0.531599552572707,0.41948051948051945,0.5805194805194805,0.6027397260273972
16,1610612749,Milwaukee Bucks,3519.0,6638,0.476,2840,1800,0.742,691,3083,1889,1102.0,526,429,326,1431,1586,8663,736.0,0.3545774647887324,0.5668773038441285,0.4278397107562519,0.5721602892437481,0.7671232876712328
17,1610612750,Minnesota Timberwolves,3112.0,5865,0.441,2540,1624,0.753,675,2193,1525,981.0,555,362,355,1370,1383,7248,-275.0,0.3358267716535433,0.521203007518797,0.43307757885763,0.56692242114237,0.296875
18,1610612740,New Orleans Pelicans,3486.0,6598,0.465,2656,1687,0.729,797,2551,1932,1181.0,539,358,348,1524,1519,8341,-93.0,0.3697289156626506,0.5284119736174531,0.40254622612913005,0.59745377387087,0.4166666666666667
19,1610612752,New York Knicks,3193.0,5896,0.447,1872,1550,0.694,795,2274,1456,946.0,504,313,333,1464,1305,6983,-426.0,0.3370726495726496,0.49875745526838966,0.3175033921302578,0.6824966078697422,0.3181818181818182
20,1610612760,Oklahoma City Thunder,3486.0,6156,0.468,2171,1787,0.796,593,2495,1562,986.0,550,353,290,1390,1641,7950,143.0,0.3546752648549056,0.5292346298619824,0.3526640675763483,0.6473359324236517,0.6111111111111112
21,1610612753,Orlando Magic,3514.0,6468,0.444,2354,1656,0.774,751,2498,1747,937.0,599,396,338,1336,1420,7831,-74.0,0.34282073067119795,0.5017015070491007,0.36394557823129253,0.6360544217687075,0.4520547945205479
22,1610612755,Philadelphia 76ers,3519.0,6417,0.468,2307,1638,0.755,764,2553,1884,1037.0,586,389,294,1529,1493,8084,174.0,0.36757693974859124,0.5236009732360097,0.3595137914913511,0.6404862085086489,0.589041095890411
23,1610612756,Phoenix Suns,3519.0,6429,0.468,2320,1740,0.834,712,2465,1987,1077.0,559,290,401,1609,1653,8294,16.0,0.3581896551724138,0.5293258700413725,0.36086483123347335,0.6391351687665267,0.4657534246575342
24,1610612757,Portland Trail Blazers,3567.0,6749,0.463,2525,1632,0.804,754,2599,1525,946.0,465,451,364,1606,1488,8508,-85.0,0.37702970297029703,0.5137310606060606,0.3741295006667654,0.6258704993332346,0.47297297297297297
25,1610612758,Sacramento Kings,3491.0,6364,0.462,2511,1464,0.77,695,2372,1713,1043.0,556,293,304,1595,1404,7927,-147.0,0.3639984070091597,0.5266026472878277,0.39456316781898176,0.6054368321810182,0.4305555555555556
26,1610612759,San Antonio Spurs,3443.0,6350,0.472,2021,1664,0.81,640,2530,1751,895.0,518,390,308,1377,1424,8098,-79.0,0.376051459673429,0.5162855162855163,0.31826771653543307,0.6817322834645669,0.4507042253521127
27,1610612761,Toronto Raptors,3476.0,6331,0.458,2663,1670,0.796,685,2583,1816,1067.0,636,358,395,1559,1466,8118,449.0,0.37363875328576795,0.5185387131952017,0.4206286526615069,0.5793713473384932,0.7361111111111112
